"idx";"accountNumber";"accountType";"merchantId";"merchantType";"transactionId";"amount";"currency";"isCardPresent";"transactionTimeStamp";"feature_1"
"530";"5842 7281 3881 4888";"DINERS";"1050";"üzemanyag";"5382370189";"9437";"HUF";"True";"1522641483.0";"0"
"1742";"2515 1948 2426 7689";"AMEX";"1081";"utazás";"5382371401";"164862";"HUF";"True";"1522641504.0";"0"
"2315";"9182 4255 7736 5346";"AMEX";"1062";"szórakozás";"5382371974";"1013";"HUF";"True";"1522641543.0";"0"
"1415";"2304 5989 1528 0508";"MAESTRO";"1072";"könyv";"5382371074";"6619";"HUF";"True";"1522641577.0";"0"
"414";"1341 2166 0383 4520";"MAESTRO";"1001";"élelmiszer";"5382370073";"18967";"HUF";"True";"1522641593.0";"0"
"635";"9716 7600 4151 1311";"JCB";"1082";"utazás";"5382370294";"191104";"HUF";"True";"1522641721.0";"0"
"1533";"5383 3960 0427 5400";"DINERS";"1030";"egészség";"5382371192";"20564";"HUF";"True";"1522641763.0";"0"
"531";"5842 7281 3881 4888";"DINERS";"1080";"utazás";"5382370190";"179694";"HUF";"True";"1522641783.0";"0"
"2316";"9182 4255 7736 5346";"AMEX";"1012";"étterem";"5382371975";"9141";"HUF";"True";"1522641843.0";"0"
"1815";"0720 2967 0399 8269";"VISA";"1070";"könyv";"5382371474";"5803";"HUF";"True";"1522641856.0";"0"
"1416";"2304 5989 1528 0508";"MAESTRO";"1042";"elektronikai";"5382371075";"13169";"HUF";"True";"1522641877.0";"0"
"415";"1341 2166 0383 4520";"MAESTRO";"1021";"ruházat";"5382370074";"21767";"HUF";"True";"1522641893.0";"0"
"636";"9716 7600 4151 1311";"JCB";"1021";"ruházat";"5382370295";"6176";"HUF";"True";"1522642021.0";"0"
"1402";"7244 8416 0111 0497";"VISA";"1040";"elektronikai";"5382371061";"76060";"HUF";"True";"1522642051.0";"0"
"1534";"5383 3960 0427 5400";"DINERS";"1032";"egészség";"5382371193";"16247";"HUF";"True";"1522642063.0";"0"
"532";"5842 7281 3881 4888";"DINERS";"1052";"üzemanyag";"5382370191";"19261";"HUF";"True";"1522642083.0";"0"
"2317";"9182 4255 7736 5346";"AMEX";"1020";"ruházat";"5382371976";"17111";"HUF";"True";"1522642143.0";"0"
"1816";"0720 2967 0399 8269";"VISA";"1001";"élelmiszer";"5382371475";"12309";"HUF";"True";"1522642156.0";"0"
"384";"3002 9471 6894 6786";"VISA";"1081";"utazás";"5382370043";"342312";"HUF";"True";"1522642162.0";"0"
"1417";"2304 5989 1528 0508";"MAESTRO";"1001";"élelmiszer";"5382371076";"37952";"HUF";"True";"1522642177.0";"0"
"416";"1341 2166 0383 4520";"MAESTRO";"1031";"egészség";"5382370075";"6729";"HUF";"True";"1522642193.0";"0"
"1389";"3668 6338 4837 7623";"JCB";"1030";"egészség";"5382371048";"1748";"HUF";"True";"1522642296.0";"0"
"637";"9716 7600 4151 1311";"JCB";"1050";"üzemanyag";"5382370296";"9633";"HUF";"True";"1522642321.0";"0"
"1403";"7244 8416 0111 0497";"VISA";"1051";"üzemanyag";"5382371062";"11704";"HUF";"True";"1522642351.0";"0"
"533";"5842 7281 3881 4888";"DINERS";"1040";"elektronikai";"5382370192";"207654";"HUF";"True";"1522642383.0";"1"
"1817";"0720 2967 0399 8269";"VISA";"1061";"szórakozás";"5382371476";"3667";"HUF";"True";"1522642456.0";"0"
"385";"3002 9471 6894 6786";"VISA";"1082";"utazás";"5382370044";"280290";"HUF";"True";"1522642462.0";"0"
"2218";"1155 0893 0186 1085";"JCB";"1040";"elektronikai";"5382371877";"23543";"HUF";"True";"1522642532.0";"0"
"1390";"3668 6338 4837 7623";"JCB";"1060";"szórakozás";"5382371049";"4577";"HUF";"True";"1522642596.0";"0"
"534";"5842 7281 3881 4888";"DINERS";"1042";"elektronikai";"5382370193";"20940";"HUF";"True";"1522642683.0";"0"
"868";"0781 1645 5305 0046";"DINERS";"1010";"étterem";"5382370527";"9062";"HUF";"True";"1522642754.0";"0"
"1818";"0720 2967 0399 8269";"VISA";"1022";"ruházat";"5382371477";"22533";"HUF";"True";"1522642756.0";"0"
"386";"3002 9471 6894 6786";"VISA";"1012";"étterem";"5382370045";"2980";"HUF";"True";"1522642762.0";"1"
"1867";"7634 3860 6495 2508";"AMEX";"1080";"utazás";"5382371526";"267073";"HUF";"True";"1522642775.0";"0"
"284";"5483 4460 1564 5818";"JCB";"1050";"üzemanyag";"5382369943";"13954";"HUF";"True";"1522642775.0";"0"
"2366";"3408 1547 4419 1365";"MASTERCARD";"1031";"egészség";"5382372025";"18045";"HUF";"True";"1522642829.0";"0"
"1582";"8653 3524 9971 5524";"MAESTRO";"1080";"utazás";"5382371241";"115157";"HUF";"True";"1522642832.0";"0"
"2219";"1155 0893 0186 1085";"JCB";"1010";"étterem";"5382371878";"6977";"HUF";"True";"1522642832.0";"0"
"2394";"3893 8059 9517 6878";"MAESTRO";"1030";"egészség";"5382372053";"36313";"HUF";"True";"1522642850.0";"0"
"2292";"0630 0475 5895 4211";"JCB";"1060";"szórakozás";"5382371951";"3386";"HUF";"True";"1522642868.0";"0"
"1391";"3668 6338 4837 7623";"JCB";"1021";"ruházat";"5382371050";"12647";"HUF";"True";"1522642896.0";"0"
"2126";"0894 4566 7312 2580";"JCB";"1042";"elektronikai";"5382371785";"41220";"HUF";"True";"1522642911.0";"0"
"535";"5842 7281 3881 4888";"DINERS";"1020";"ruházat";"5382370194";"14832";"HUF";"True";"1522642983.0";"0"
"869";"0781 1645 5305 0046";"DINERS";"1011";"étterem";"5382370528";"4382";"HUF";"True";"1522643054.0";"0"
"1819";"0720 2967 0399 8269";"VISA";"1051";"üzemanyag";"5382371478";"10981";"HUF";"True";"1522643056.0";"0"
"387";"3002 9471 6894 6786";"VISA";"1060";"szórakozás";"5382370046";"3283";"HUF";"True";"1522643062.0";"0"
"2376";"4123 4921 0983 9479";"JCB";"1080";"utazás";"5382372035";"124630";"HUF";"True";"1522643075.0";"0"
"285";"5483 4460 1564 5818";"JCB";"1040";"elektronikai";"5382369944";"117064";"HUF";"True";"1522643075.0";"0"
"1583";"8653 3524 9971 5524";"MAESTRO";"1071";"könyv";"5382371242";"5249";"HUF";"True";"1522643132.0";"0"
"2293";"0630 0475 5895 4211";"JCB";"1070";"könyv";"5382371952";"4940";"HUF";"True";"1522643168.0";"0"
"2127";"0894 4566 7312 2580";"JCB";"1071";"könyv";"5382371786";"2287";"HUF";"True";"1522643211.0";"0"
"536";"5842 7281 3881 4888";"DINERS";"1040";"elektronikai";"5382370195";"190568";"HUF";"True";"1522643283.0";"0"
"1765";"2138 1391 5901 6754";"VISA";"1011";"étterem";"5382371424";"9326";"HUF";"True";"1522643296.0";"0"
"870";"0781 1645 5305 0046";"DINERS";"1031";"egészség";"5382370529";"31291";"HUF";"True";"1522643354.0";"0"
"1820";"0720 2967 0399 8269";"VISA";"1042";"elektronikai";"5382371479";"244598";"HUF";"True";"1522643356.0";"0"
"942";"0030 5111 0475 9917";"VISA";"1030";"egészség";"5382370601";"20558";"HUF";"True";"1522643363.0";"0"
"286";"5483 4460 1564 5818";"JCB";"1061";"szórakozás";"5382369945";"4451";"HUF";"True";"1522643375.0";"1"
"1945";"2181 5568 2229 0696";"VISA";"1052";"üzemanyag";"5382371604";"13640";"HUF";"True";"1522643388.0";"0"
"1584";"8653 3524 9971 5524";"MAESTRO";"1061";"szórakozás";"5382371243";"6763";"HUF";"True";"1522643432.0";"0"
"2294";"0630 0475 5895 4211";"JCB";"1010";"étterem";"5382371953";"6475";"HUF";"True";"1522643468.0";"0"
"2128";"0894 4566 7312 2580";"JCB";"1010";"étterem";"5382371787";"6972";"HUF";"True";"1522643511.0";"0"
"53";"6530 5093 4161 5830";"MASTERCARD";"1052";"üzemanyag";"5382369712";"16032";"HUF";"True";"1522643564.0";"0"
"1766";"2138 1391 5901 6754";"VISA";"1020";"ruházat";"5382371425";"12187";"HUF";"True";"1522643596.0";"0"
"871";"0781 1645 5305 0046";"DINERS";"1031";"egészség";"5382370530";"1224";"HUF";"True";"1522643654.0";"0"
"1821";"0720 2967 0399 8269";"VISA";"1041";"elektronikai";"5382371480";"129657";"HUF";"True";"1522643656.0";"1"
"943";"0030 5111 0475 9917";"VISA";"1061";"szórakozás";"5382370602";"4825";"HUF";"True";"1522643663.0";"0"
"287";"5483 4460 1564 5818";"JCB";"1082";"utazás";"5382369946";"248374";"HUF";"True";"1522643675.0";"0"
"1946";"2181 5568 2229 0696";"VISA";"1042";"elektronikai";"5382371605";"153778";"HUF";"True";"1522643688.0";"0"
"1585";"8653 3524 9971 5524";"MAESTRO";"1042";"elektronikai";"5382371244";"146544";"HUF";"True";"1522643732.0";"0"
"2129";"0894 4566 7312 2580";"JCB";"1071";"könyv";"5382371788";"3951";"HUF";"True";"1522643811.0";"0"
"2176";"7416 2245 6254 8522";"VISA";"1042";"elektronikai";"5382371835";"207921";"HUF";"True";"1522643829.0";"0"
"54";"6530 5093 4161 5830";"MASTERCARD";"1010";"étterem";"5382369713";"2382";"HUF";"True";"1522643864.0";"1"
"1767";"2138 1391 5901 6754";"VISA";"1081";"utazás";"5382371426";"202176";"HUF";"True";"1522643896.0";"0"
"872";"0781 1645 5305 0046";"DINERS";"1061";"szórakozás";"5382370531";"2254";"HUF";"True";"1522643954.0";"0"
"1822";"0720 2967 0399 8269";"VISA";"1071";"könyv";"5382371481";"3162";"HUF";"True";"1522643956.0";"0"
"944";"0030 5111 0475 9917";"VISA";"1030";"egészség";"5382370603";"17744";"HUF";"True";"1522643963.0";"0"
"1929";"2718 0089 4954 5130";"AMEX";"1060";"szórakozás";"5382371588";"6126";"HUF";"True";"1522643982.0";"0"
"1947";"2181 5568 2229 0696";"VISA";"1021";"ruházat";"5382371606";"24349";"HUF";"True";"1522643988.0";"0"
"1586";"8653 3524 9971 5524";"MAESTRO";"1062";"szórakozás";"5382371245";"6309";"HUF";"True";"1522644032.0";"0"
"2130";"0894 4566 7312 2580";"JCB";"1032";"egészség";"5382371789";"13207";"HUF";"True";"1522644111.0";"0"
"2177";"7416 2245 6254 8522";"VISA";"1010";"étterem";"5382371836";"5495";"HUF";"True";"1522644129.0";"0"
"55";"6530 5093 4161 5830";"MASTERCARD";"1060";"szórakozás";"5382369714";"2843";"HUF";"True";"1522644164.0";"0"
"1768";"2138 1391 5901 6754";"VISA";"1060";"szórakozás";"5382371427";"6179";"HUF";"True";"1522644196.0";"0"
"873";"0781 1645 5305 0046";"DINERS";"1070";"könyv";"5382370532";"4801";"HUF";"True";"1522644254.0";"0"
"1823";"0720 2967 0399 8269";"VISA";"1021";"ruházat";"5382371482";"14445";"HUF";"True";"1522644256.0";"0"
"945";"0030 5111 0475 9917";"VISA";"1021";"ruházat";"5382370604";"6693";"HUF";"True";"1522644263.0";"0"
"1930";"2718 0089 4954 5130";"AMEX";"1031";"egészség";"5382371589";"30887";"HUF";"True";"1522644282.0";"0"
"1948";"2181 5568 2229 0696";"VISA";"1012";"étterem";"5382371607";"9518";"HUF";"True";"1522644288.0";"0"
"1587";"8653 3524 9971 5524";"MAESTRO";"1052";"üzemanyag";"5382371246";"12487";"HUF";"True";"1522644332.0";"0"
"2131";"0894 4566 7312 2580";"JCB";"1011";"étterem";"5382371790";"2183";"HUF";"True";"1522644411.0";"0"
"2178";"7416 2245 6254 8522";"VISA";"1052";"üzemanyag";"5382371837";"18823";"HUF";"True";"1522644429.0";"0"
"485";"4639 0043 5430 2461";"MAESTRO";"1041";"elektronikai";"5382370144";"190431";"HUF";"True";"1522644444.0";"0"
"786";"5050 8361 2542 5898";"MASTERCARD";"1082";"utazás";"5382370445";"124989";"HUF";"True";"1522644469.0";"0"
"1769";"2138 1391 5901 6754";"VISA";"1002";"élelmiszer";"5382371428";"31992";"HUF";"True";"1522644496.0";"0"
"874";"0781 1645 5305 0046";"DINERS";"1011";"étterem";"5382370533";"9451";"HUF";"True";"1522644554.0";"0"
"1824";"0720 2967 0399 8269";"VISA";"1081";"utazás";"5382371483";"284737";"HUF";"True";"1522644556.0";"0"
"946";"0030 5111 0475 9917";"VISA";"1020";"ruházat";"5382370605";"8289";"HUF";"True";"1522644563.0";"0"
"1931";"2718 0089 4954 5130";"AMEX";"1082";"utazás";"5382371590";"197392";"HUF";"True";"1522644582.0";"0"
"694";"3447 6824 9481 2032";"JCB";"1040";"elektronikai";"5382370353";"123192";"HUF";"True";"1522644588.0";"0"
"2132";"0894 4566 7312 2580";"JCB";"1070";"könyv";"5382371791";"6884";"HUF";"True";"1522644711.0";"0"
"2179";"7416 2245 6254 8522";"VISA";"1041";"elektronikai";"5382371838";"41798";"HUF";"True";"1522644729.0";"0"
"486";"4639 0043 5430 2461";"MAESTRO";"1062";"szórakozás";"5382370145";"7846";"HUF";"True";"1522644744.0";"0"
"875";"0781 1645 5305 0046";"DINERS";"1072";"könyv";"5382370534";"4462";"HUF";"True";"1522644854.0";"0"
"1825";"0720 2967 0399 8269";"VISA";"1020";"ruházat";"5382371484";"12301";"HUF";"True";"1522644856.0";"0"
"947";"0030 5111 0475 9917";"VISA";"1002";"élelmiszer";"5382370606";"35998";"HUF";"True";"1522644863.0";"1"
"695";"3447 6824 9481 2032";"JCB";"1020";"ruházat";"5382370354";"22206";"HUF";"True";"1522644888.0";"0"
"2133";"0894 4566 7312 2580";"JCB";"1070";"könyv";"5382371792";"6781";"HUF";"True";"1522645011.0";"0"
"2180";"7416 2245 6254 8522";"VISA";"1011";"étterem";"5382371839";"2472";"HUF";"True";"1522645029.0";"0"
"1168";"6054 3746 3250 5253";"DINERS";"1003";"élelmiszer";"5382370827";"7806";"HUF";"True";"1522645141.0";"0"
"876";"0781 1645 5305 0046";"DINERS";"1051";"üzemanyag";"5382370535";"6500";"HUF";"True";"1522645154.0";"0"
"1826";"0720 2967 0399 8269";"VISA";"1042";"elektronikai";"5382371485";"157840";"HUF";"True";"1522645156.0";"0"
"948";"0030 5111 0475 9917";"VISA";"1021";"ruházat";"5382370607";"20999";"HUF";"True";"1522645163.0";"0"
"696";"3447 6824 9481 2032";"JCB";"1052";"üzemanyag";"5382370355";"7821";"HUF";"True";"1522645188.0";"0"
"2134";"0894 4566 7312 2580";"JCB";"1020";"ruházat";"5382371793";"19500";"HUF";"True";"1522645311.0";"0"
"90";"9389 5074 9701 9866";"AMEX";"1012";"étterem";"5382369749";"5762";"HUF";"True";"1522645403.0";"0"
"252";"0690 6451 9417 8192";"VISA";"1041";"elektronikai";"5382369911";"140402";"HUF";"True";"1522645407.0";"0"
"1169";"6054 3746 3250 5253";"DINERS";"1072";"könyv";"5382370828";"3168";"HUF";"True";"1522645441.0";"0"
"1827";"0720 2967 0399 8269";"VISA";"1022";"ruházat";"5382371486";"23873";"HUF";"True";"1522645456.0";"0"
"949";"0030 5111 0475 9917";"VISA";"1081";"utazás";"5382370608";"79102";"HUF";"True";"1522645463.0";"0"
"697";"3447 6824 9481 2032";"JCB";"1061";"szórakozás";"5382370356";"3706";"HUF";"True";"1522645488.0";"0"
"2396";"6412 7095 1923 2819";"JCB";"1022";"ruházat";"5382372055";"23611";"HUF";"True";"1522645551.0";"0"
"2135";"0894 4566 7312 2580";"JCB";"1040";"elektronikai";"5382371794";"61347";"HUF";"True";"1522645611.0";"0"
"1277";"8384 7493 2231 2554";"VISA";"1061";"szórakozás";"5382370936";"3319";"HUF";"True";"1522645638.0";"0"
"91";"9389 5074 9701 9866";"AMEX";"1042";"elektronikai";"5382369750";"163723";"HUF";"True";"1522645703.0";"0"
"253";"0690 6451 9417 8192";"VISA";"1072";"könyv";"5382369912";"2824";"HUF";"True";"1522645707.0";"0"
"1170";"6054 3746 3250 5253";"DINERS";"1062";"szórakozás";"5382370829";"6443";"HUF";"True";"1522645741.0";"0"
"950";"0030 5111 0475 9917";"VISA";"1012";"étterem";"5382370609";"2664";"HUF";"True";"1522645763.0";"0"
"698";"3447 6824 9481 2032";"JCB";"1011";"étterem";"5382370357";"2595";"HUF";"True";"1522645788.0";"0"
"2136";"0894 4566 7312 2580";"JCB";"1040";"elektronikai";"5382371795";"185695";"HUF";"True";"1522645911.0";"0"
"1278";"8384 7493 2231 2554";"VISA";"1080";"utazás";"5382370937";"140621";"HUF";"True";"1522645938.0";"0"
"1660";"0142 0271 2791 2447";"VISA";"1002";"élelmiszer";"5382371319";"25015";"HUF";"True";"1522645945.0";"0"
"254";"0690 6451 9417 8192";"VISA";"1041";"elektronikai";"5382369913";"57312";"HUF";"True";"1522646007.0";"1"
"1171";"6054 3746 3250 5253";"DINERS";"1002";"élelmiszer";"5382370830";"21649";"HUF";"True";"1522646041.0";"0"
"951";"0030 5111 0475 9917";"VISA";"1010";"étterem";"5382370610";"5265";"HUF";"True";"1522646063.0";"0"
"699";"3447 6824 9481 2032";"JCB";"1062";"szórakozás";"5382370358";"4942";"HUF";"True";"1522646088.0";"0"
"2137";"0894 4566 7312 2580";"JCB";"1070";"könyv";"5382371796";"2496";"HUF";"True";"1522646211.0";"0"
"1279";"8384 7493 2231 2554";"VISA";"1001";"élelmiszer";"5382370938";"6316";"HUF";"True";"1522646238.0";"0"
"1661";"0142 0271 2791 2447";"VISA";"1042";"elektronikai";"5382371320";"189405";"HUF";"True";"1522646245.0";"0"
"255";"0690 6451 9417 8192";"VISA";"1081";"utazás";"5382369914";"288655";"HUF";"True";"1522646307.0";"0"
"1172";"6054 3746 3250 5253";"DINERS";"1031";"egészség";"5382370831";"4039";"HUF";"True";"1522646341.0";"0"
"952";"0030 5111 0475 9917";"VISA";"1001";"élelmiszer";"5382370611";"18282";"HUF";"True";"1522646363.0";"0"
"700";"3447 6824 9481 2032";"JCB";"1070";"könyv";"5382370359";"6708";"HUF";"True";"1522646388.0";"0"
"1337";"3434 6047 2936 8715";"DINERS";"1020";"ruházat";"5382370996";"21390";"HUF";"True";"1522646400.0";"0"
"2367";"6912 1169 8334 2357";"AMEX";"1041";"elektronikai";"5382372026";"101046";"HUF";"True";"1522646455.0";"0"
"288";"4875 4862 9238 2818";"VISA";"1020";"ruházat";"5382369947";"16494";"HUF";"True";"1522646462.0";"0"
"1280";"8384 7493 2231 2554";"VISA";"1010";"étterem";"5382370939";"7187";"HUF";"True";"1522646538.0";"0"
"1662";"0142 0271 2791 2447";"VISA";"1080";"utazás";"5382371321";"256001";"HUF";"True";"1522646545.0";"0"
"256";"0690 6451 9417 8192";"VISA";"1041";"elektronikai";"5382369915";"42921";"HUF";"True";"1522646607.0";"0"
"1173";"6054 3746 3250 5253";"DINERS";"1010";"étterem";"5382370832";"4354";"HUF";"True";"1522646641.0";"0"
"1295";"3601 3513 3580 5908";"MAESTRO";"1062";"szórakozás";"5382370954";"6260";"HUF";"True";"1522646652.0";"0"
"701";"3447 6824 9481 2032";"JCB";"1011";"étterem";"5382370360";"6942";"HUF";"True";"1522646688.0";"0"
"1338";"3434 6047 2936 8715";"DINERS";"1003";"élelmiszer";"5382370997";"35149";"HUF";"True";"1522646700.0";"0"
"1375";"6602 1103 0924 1704";"MASTERCARD";"1001";"élelmiszer";"5382371034";"22693";"HUF";"True";"1522646747.0";"0"
"478";"2304 9925 6536 1839";"AMEX";"1051";"üzemanyag";"5382370137";"9248";"HUF";"True";"1522646757.0";"0"
"289";"4875 4862 9238 2818";"VISA";"1082";"utazás";"5382369948";"318016";"HUF";"True";"1522646762.0";"1"
"1281";"8384 7493 2231 2554";"VISA";"1081";"utazás";"5382370940";"170062";"HUF";"True";"1522646838.0";"0"
"1663";"0142 0271 2791 2447";"VISA";"1020";"ruházat";"5382371322";"18804";"HUF";"True";"1522646845.0";"0"
"1174";"6054 3746 3250 5253";"DINERS";"1052";"üzemanyag";"5382370833";"9487";"HUF";"True";"1522646941.0";"0"
"1296";"3601 3513 3580 5908";"MAESTRO";"1050";"üzemanyag";"5382370955";"12291";"HUF";"True";"1522646952.0";"0"
"702";"3447 6824 9481 2032";"JCB";"1072";"könyv";"5382370361";"2017";"HUF";"True";"1522646988.0";"0"
"1339";"3434 6047 2936 8715";"DINERS";"1081";"utazás";"5382370998";"326169";"HUF";"True";"1522647000.0";"0"
"1376";"6602 1103 0924 1704";"MASTERCARD";"1070";"könyv";"5382371035";"4317";"HUF";"True";"1522647047.0";"0"
"479";"2304 9925 6536 1839";"AMEX";"1031";"egészség";"5382370138";"1380";"HUF";"True";"1522647057.0";"0"
"290";"4875 4862 9238 2818";"VISA";"1050";"üzemanyag";"5382369949";"17457";"HUF";"True";"1522647062.0";"0"
"248";"5668 0845 6604 7471";"MAESTRO";"1021";"ruházat";"5382369907";"7071";"HUF";"True";"1522647087.0";"0"
"1282";"8384 7493 2231 2554";"VISA";"1032";"egészség";"5382370941";"9008";"HUF";"True";"1522647138.0";"0"
"1664";"0142 0271 2791 2447";"VISA";"1002";"élelmiszer";"5382371323";"18390";"HUF";"True";"1522647145.0";"1"
"411";"3459 5707 3318 4500";"JCB";"1003";"élelmiszer";"5382370070";"36112";"HUF";"True";"1522647198.0";"0"
"1175";"6054 3746 3250 5253";"DINERS";"1071";"könyv";"5382370834";"4842";"HUF";"True";"1522647241.0";"0"
"1297";"3601 3513 3580 5908";"MAESTRO";"1003";"élelmiszer";"5382370956";"9473";"HUF";"True";"1522647252.0";"0"
"841";"2099 3921 9903 8470";"JCB";"1061";"szórakozás";"5382370500";"5820";"HUF";"True";"1522647253.0";"0"
"1340";"3434 6047 2936 8715";"DINERS";"1052";"üzemanyag";"5382370999";"12249";"HUF";"True";"1522647300.0";"0"
"1377";"6602 1103 0924 1704";"MASTERCARD";"1082";"utazás";"5382371036";"184819";"HUF";"True";"1522647347.0";"0"
"480";"2304 9925 6536 1839";"AMEX";"1031";"egészség";"5382370139";"30493";"HUF";"True";"1522647357.0";"0"
"249";"5668 0845 6604 7471";"MAESTRO";"1032";"egészség";"5382369908";"25006";"HUF";"True";"1522647387.0";"0"
"1283";"8384 7493 2231 2554";"VISA";"1071";"könyv";"5382370942";"3599";"HUF";"True";"1522647438.0";"0"
"1665";"0142 0271 2791 2447";"VISA";"1080";"utazás";"5382371324";"335418";"HUF";"True";"1522647445.0";"0"
"1298";"3601 3513 3580 5908";"MAESTRO";"1052";"üzemanyag";"5382370957";"11718";"HUF";"True";"1522647552.0";"0"
"842";"2099 3921 9903 8470";"JCB";"1032";"egészség";"5382370501";"22763";"HUF";"True";"1522647553.0";"0"
"1341";"3434 6047 2936 8715";"DINERS";"1052";"üzemanyag";"5382371000";"8841";"HUF";"True";"1522647600.0";"0"
"1860";"9998 7479 8595 8674";"MASTERCARD";"1081";"utazás";"5382371519";"192673";"HUF";"True";"1522647633.0";"0"
"1378";"6602 1103 0924 1704";"MASTERCARD";"1050";"üzemanyag";"5382371037";"14151";"HUF";"True";"1522647647.0";"0"
"481";"2304 9925 6536 1839";"AMEX";"1002";"élelmiszer";"5382370140";"3830";"HUF";"True";"1522647657.0";"1"
"358";"3567 3952 1636 6056";"JCB";"1061";"szórakozás";"5382370017";"7287";"HUF";"True";"1522647679.0";"0"
"250";"5668 0845 6604 7471";"MAESTRO";"1050";"üzemanyag";"5382369909";"7525";"HUF";"True";"1522647687.0";"0"
"1666";"0142 0271 2791 2447";"VISA";"1061";"szórakozás";"5382371325";"3405";"HUF";"True";"1522647745.0";"0"
"1299";"3601 3513 3580 5908";"MAESTRO";"1020";"ruházat";"5382370958";"26050";"HUF";"True";"1522647852.0";"0"
"843";"2099 3921 9903 8470";"JCB";"1021";"ruházat";"5382370502";"26524";"HUF";"True";"1522647853.0";"0"
"1771";"2741 2430 9889 3920";"VISA";"1042";"elektronikai";"5382371430";"247609";"HUF";"True";"1522647893.0";"0"
"1342";"3434 6047 2936 8715";"DINERS";"1021";"ruházat";"5382371001";"26843";"HUF";"True";"1522647900.0";"0"
"1861";"9998 7479 8595 8674";"MASTERCARD";"1011";"étterem";"5382371520";"4269";"HUF";"True";"1522647933.0";"0"
"1379";"6602 1103 0924 1704";"MASTERCARD";"1031";"egészség";"5382371038";"17071";"HUF";"True";"1522647947.0";"0"
"482";"2304 9925 6536 1839";"AMEX";"1051";"üzemanyag";"5382370141";"15105";"HUF";"True";"1522647957.0";"0"
"359";"3567 3952 1636 6056";"JCB";"1080";"utazás";"5382370018";"313110";"HUF";"True";"1522647979.0";"0"
"1949";"4463 8942 0080 1463";"MAESTRO";"1052";"üzemanyag";"5382371608";"11928";"HUF";"True";"1522647981.0";"0"
"251";"5668 0845 6604 7471";"MAESTRO";"1060";"szórakozás";"5382369910";"6591";"HUF";"True";"1522647987.0";"0"
"264";"3002 9471 6894 6786";"VISA";"1080";"utazás";"5382369923";"82886";"HUF";"True";"1522648042.0";"0"
"1667";"0142 0271 2791 2447";"VISA";"1072";"könyv";"5382371326";"3172";"HUF";"True";"1522648045.0";"0"
"1772";"2741 2430 9889 3920";"VISA";"1051";"üzemanyag";"5382371431";"10745";"HUF";"True";"1522648193.0";"0"
"1343";"3434 6047 2936 8715";"DINERS";"1021";"ruházat";"5382371002";"20408";"HUF";"True";"1522648200.0";"0"
"1862";"9998 7479 8595 8674";"MASTERCARD";"1071";"könyv";"5382371521";"2636";"HUF";"True";"1522648233.0";"0"
"1380";"6602 1103 0924 1704";"MASTERCARD";"1001";"élelmiszer";"5382371039";"24494";"HUF";"True";"1522648247.0";"0"
"483";"2304 9925 6536 1839";"AMEX";"1031";"egészség";"5382370142";"24093";"HUF";"True";"1522648257.0";"0"
"360";"3567 3952 1636 6056";"JCB";"1001";"élelmiszer";"5382370019";"26807";"HUF";"True";"1522648279.0";"0"
"1950";"4463 8942 0080 1463";"MAESTRO";"1031";"egészség";"5382371609";"18695";"HUF";"True";"1522648281.0";"0"
"1535";"3218 2964 7005 8890";"AMEX";"1060";"szórakozás";"5382371194";"6139";"HUF";"True";"1522648317.0";"0"
"265";"3002 9471 6894 6786";"VISA";"1031";"egészség";"5382369924";"34173";"HUF";"True";"1522648342.0";"0"
"171";"4008 1610 3513 9334";"MASTERCARD";"1082";"utazás";"5382369830";"155550";"HUF";"True";"1522648353.0";"0"
"2399";"4806 0726 3730 8159";"MAESTRO";"1051";"üzemanyag";"5382372058";"14593";"HUF";"True";"1522648379.0";"0"
"1773";"2741 2430 9889 3920";"VISA";"1051";"üzemanyag";"5382371432";"19780";"HUF";"True";"1522648493.0";"0"
"1344";"3434 6047 2936 8715";"DINERS";"1041";"elektronikai";"5382371003";"94785";"HUF";"True";"1522648500.0";"0"
"1863";"9998 7479 8595 8674";"MASTERCARD";"1080";"utazás";"5382371522";"67001";"HUF";"True";"1522648533.0";"0"
"528";"9651 4591 0464 3996";"MAESTRO";"1040";"elektronikai";"5382370187";"79938";"HUF";"True";"1522648535.0";"0"
"1381";"6602 1103 0924 1704";"MASTERCARD";"1010";"étterem";"5382371040";"8029";"HUF";"True";"1522648547.0";"0"
"484";"2304 9925 6536 1839";"AMEX";"1072";"könyv";"5382370143";"3905";"HUF";"True";"1522648557.0";"0"
"860";"0268 0372 2393 6620";"MAESTRO";"1032";"egészség";"5382370519";"28980";"HUF";"True";"1522648572.0";"0"
"1536";"3218 2964 7005 8890";"AMEX";"1011";"étterem";"5382371195";"5177";"HUF";"True";"1522648617.0";"0"
"266";"3002 9471 6894 6786";"VISA";"1070";"könyv";"5382369925";"6211";"HUF";"True";"1522648642.0";"0"
"1691";"2850 5314 8511 7788";"MASTERCARD";"1070";"könyv";"5382371350";"4517";"HUF";"True";"1522648696.0";"0"
"1774";"2741 2430 9889 3920";"VISA";"1050";"üzemanyag";"5382371433";"15236";"HUF";"True";"1522648793.0";"0"
"1345";"3434 6047 2936 8715";"DINERS";"1062";"szórakozás";"5382371004";"3811";"HUF";"True";"1522648800.0";"0"
